Block_ID Up Down Public_Key_Requester Total_Up_Requester Total_Down_Requester Sequence_Number_Requester Previous_Hash_Requester Public_Key_Responder Total_Up_Responder Total_Down_Responder Sequence_Number_Responder Previous_Hash_Responder
n5Zuh/7itcQBeYlP/jgJnhCrSfw= 2 0 9RngRyD3oPq5HJlFntphkbTBOgUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 22 9 14 se3FDpUmAAFCgXgB2LdU6hziLaM= OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 34 28 43 g/5waIW518/f7RtzSm5nirbX3XY=
n9L63NTq/l7meDkv5eiHYxmrS0s= 1 0 tBEg6pcknsEDF9C4jQDV+V4nVtYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 8 2 9 WzS/8g8HLpmG7kRT7nsri2PytVY= TikpbMB9dMa8Tmd0GFp6auZiyyYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 5 4 WzS/8g8HLpmG7kRT7nsri2PytVY=
n9N7SkzDDJcaRYRgvcTj4z2Gxlk= 1 0 nBMYsZe4/KwXQTK3xa44IT1i+VAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 20 0 8 r4zq4bzGmOqyeubz2yxUa3RcCVs= 0GqNStWnpcmBfZ9gjiVyWF1db+4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 26 19 5duoItrfDEaoyr3e2alXc/3H+tc=
n/zYwo3ljfP+8j1HExJ2hq2bCMM= 2 0 CimhPg6hP3A/5uhofEQrr5GQN/MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= 55KO+46wjg2U4DkddfXzBuaVYGIwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 2 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA=
oDmJIzUiCNmhZJQrjrI3t1ndHjA= 4 0 CfLkDySoPPB60919RE8FEy1ybt0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 26 23 17 kUb4Q2bkoiOd3B8K1lOOaw+xJa0= uWepyoLh/yrMvHgAPrWAp5dnvsEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 9 6 ZPBlhtMPohMgHxXZokSFFyYAHrQ=
oQ7+NiqL+r3pK6UIoNQ0XTMeDPM= 1 0 HaEBqtgrZsLiDB5cK7t5k2ftu0IwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 7 6 10 1Ir9dTuflpmUTUYtzppV7gPq+iw= xTANaPh/ZWpTBzF+FtFB1hobLAowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 7 6 +b1UQWWs+dk+DxvrbbGkUkUjdJE=
obRV5sHH2ebhKf9YD8l65K2I7g8= 1 0 YqgSlXJr7GJ4Ivo81JUz+VtNTzkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 12 15 o+vMyqgM+9q2Y9WT3rRLvRbafk8= O96OrjxK3M9XoR0+x7esDh8xfoEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 24 19 S6vPirFtY9o4Pagv1EVNDt4egUw=
obWI47ifQ6Es/UuNR8aRI0Cojq8= 1 0 YqgSlXJr7GJ4Ivo81JUz+VtNTzkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 7 8 kEQxSknbHmg80x+tYYEFvmyiKpk= 9RngRyD3oPq5HJlFntphkbTBOgUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 9 9 12 rzFLAr2LJUMgMWEzyqcLDbKHgqI=
oh38NrkZSSWNcuERjH1edN1W1RY= 1 0 HB5xvt4lWNqiQI5ZzZ5xCyWdMHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 10 0 9 B3h3udqRixlKxMUg5M6/i55jTvw= bJGILUORqSJyVlrt45ijukaZ2U0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 22 22 B3h3udqRixlKxMUg5M6/i55jTvw=
omuoKgVs2WLIihC3EwOatL6ubaw= 1 0 ILJmkZasgDoErw242DjsnmkcEo0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 7 5 11 RQ24Zmk7GTAfA0KhiG6Be2ysTVs= oJk8BxCxM4KysOJUfIkbNcWKbrowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 5 4 RQ24Zmk7GTAfA0KhiG6Be2ysTVs=
om9ebKYQMKF5I/LnmAULUMK0470= 1 0 zpd+S+dpjSKEsg3uWIDXRa0auJwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 0 1 NPQb9mSFHnpy4TP3/PVwKb0tD08= CfLkDySoPPB60919RE8FEy1ybt0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 3 1 NPQb9mSFHnpy4TP3/PVwKb0tD08=
orwfmieOAoQ/iXgjU5JFKRe4mMs= 2 0 NZqM/l2d2er3XOVImTDIV7zDZgswMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 1 3 v9PWRmnq9+xc/7ICHNQH/JxKOes= eiGGlUQ83QS2a7umyiroC8zyVjowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 4 2 deM5+rVByGoh5mgWuiHJNlUWHOU=
oyHCCLhNRfjaRA5Tu96lE0O6QWk= 1 0 CfLkDySoPPB60919RE8FEy1ybt0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 14 23 11 v2IqGwjJT4CZF7bQLy47NOvIZhc= 40JWxn1rR5N1f4NAJh4P/yYDpSIwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 1 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA=
o3+kX0oXLxSsuMJPH1PQnOSnt9c= 4 0 j/wVxn+ZE2gk0FBD6VOhaMFwUmkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 11 0 7 isweARyxPwQHAeG9TInYwM2pFOQ= h8VAxpcZTxx6B4A9p1ifbYbqFxMwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 9 11 16 MLdLR4Uk+3mwKBv2sHkk3MuT4eg=
o7X6oXJBXgBT+hSxheR/CXQPmwc= 1 0 O96OrjxK3M9XoR0+x7esDh8xfoEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= F3urRZgJlCUGnhS9CM/0hjqq0j0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 1 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA=
o+HGTNjzYERRzGnVHmCxLJDvWUc= 5 0 1hoJsYZcE/+/eDucWflORoPfq08wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 12 0 7 /JpmJm2zmiMfmV7z/EUx3SrJsFA= 9RngRyD3oPq5HJlFntphkbTBOgUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 6 5 a8eTy68ftjq6J4L9nAeottn+fm4=
o+vMyqgM+9q2Y9WT3rRLvRbafk8= 1 0 xbPbi8EWCkh00iDq9KUNulih0eEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 0 3 PslNy93Vxq6sTtmV1Y02Zn95NcQ= YqgSlXJr7GJ4Ivo81JUz+VtNTzkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 12 14 6SeRhFl5hw+Cjdk0VOXsSeGVO4Q=
pIFza/pZUoYZiJiDLhcYHduqtkU= 1 0 tBEg6pcknsEDF9C4jQDV+V4nVtYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 19 2 14 LjFIdGytoq31SGTAyaNpBO/GJbs= xJ/jTkh8zjyyGyQM5URZhrsJNDMwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 12 10 LF3r3NE7oVCHERRnk+gjLBFc0Fg=
pIZ5YAckgx3vfhFXROtNoTXVWKU= 1 0 CfLkDySoPPB60919RE8FEy1ybt0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 16 23 13 /MzOEqX2Hz6WPi+UeamqcCrqGOs= 40JWxn1rR5N1f4NAJh4P/yYDpSIwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 3 2 /MzOEqX2Hz6WPi+UeamqcCrqGOs=
pNfNXOUcTRt5NV+bwXjWcs2Kmtg= 1 0 qS6E9rQ7eWr/ZvutAXB22isjgoYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= aMcS+guoDmrGofa/WZbdaNNujiYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 5 4 d1ZPHfC+umMG06gAAs1nKrIAc2g=
pN5//nzAZh1EMaqNr8vClmrdj18= 1 0 h8VAxpcZTxx6B4A9p1ifbYbqFxMwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 6 7 12 QyKbUwNjG4BDfSslOwa0rLaahbM= xJ/jTkh8zjyyGyQM5URZhrsJNDMwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 6 5 QyKbUwNjG4BDfSslOwa0rLaahbM=
pQwMfj0mnNdZCYZsHpdzFI9lTiU= 1 0 lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 8 2 8 O+WH2r/rOGah520lki2cxq6Nf/8= dgQYj0H0kppfjmUrgoKxWeh3Od8wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 10 11 O+WH2r/rOGah520lki2cxq6Nf/8=
pSxx02wQUQ3rFW7c3x6AAXatr3E= 1 0 Rt4PvQZT9BvXwSrpxvLwhAfmymkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 0 1 vTOrxu5/3cg8LxSreBi+eXma4xM= epUbaNhYDqXv4iCewxM8P8SHd+swMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 6 2 xd4X7HCbR5xVkmtdOMoSmj+FDGE=
pb5BKv5PBF7QLq9eko78RY/vl94= 1 0 VV16ofPwNXgTG2Pet/tpiZm8FaIwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= oxEzCJ6qDIe5PcKstcjupq1zKUQwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 43 22 15 qoecekJbUOrrYWU0P3XgiTHH0Bk=
piUaHqgrgMI8164CXY0xaXJVs7A= 1 0 tBEg6pcknsEDF9C4jQDV+V4nVtYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 10 2 11 2qyonsZKZMjWATCed/PvMcXUe+Q= jj9lePsGEqfayfsxiAl+erUzyFcwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 5 4 fMMZbfLsVO8eXOgRvPzvjuGKDUw=
plPlomJW8engY+ykrn2vzbuRaHg= 1 0 CfLkDySoPPB60919RE8FEy1ybt0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 17 23 14 pIZ5YAckgx3vfhFXROtNoTXVWKU= 40JWxn1rR5N1f4NAJh4P/yYDpSIwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 4 3 pIZ5YAckgx3vfhFXROtNoTXVWKU=
pmCQLicNS7TbiKrlbcDdbnxE+0E= 1 0 TqMTuOf4ZBLdQi1nyckUmYsmkXwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 8 1 8 w253KNpyMQpBM5hyvT3WZmXbAaA= PtBSz+ygzxZtiC7MKCvZEFUVK+MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 11 6 w253KNpyMQpBM5hyvT3WZmXbAaA=
ptI0ufQ82LuGjuqZSUR+FJF6tRQ= 1 0 9nT0PL4tbQc83imK5AohSjfV+VowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 12 18 yCIgcSqMAahRq4MZrTjti0wgMBk= 0GqNStWnpcmBfZ9gjiVyWF1db+4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 14 7 SU6+ucifSfvJNJVV7f55QycbZ8Y=
pumyIppBcM8mIPFXS/O4wp4SK2I= 1 0 tBEg6pcknsEDF9C4jQDV+V4nVtYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 1 2 wvAJiKFGwJobYpTS8wIJaK9S+v4= jj9lePsGEqfayfsxiAl+erUzyFcwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 2 1 0UUsXH0pZI0Tx6fFFM8IQhhtdt8=
pvzOMzTOL4HApppSF5dfzslbFrY= 1 0 zpd+S+dpjSKEsg3uWIDXRa0auJwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 0 3 Q9LfaiM4cLRBGQGgLVsntOfiOA8= CfLkDySoPPB60919RE8FEy1ybt0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 5 4 Q9LfaiM4cLRBGQGgLVsntOfiOA8=
px9apEORw1jsQ/eiUwbBUFYO4r0= 1 0 nBMYsZe4/KwXQTK3xa44IT1i+VAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 21 5 10 KX4zY41Moi7coY+PM11kP7Nz3tw= vRvizDsRI0hkKrj7XHpPX5pde/4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 1 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA=
p0O4iHGLOdHmBFsLiJxtOZDpFYc= 1 0 lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 18 18 25 esQeK2lGdO7fb2ai9J2l6xWOZGQ= dgQYj0H0kppfjmUrgoKxWeh3Od8wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 16 17 HUquGczWHcbUNDpCuzCqEfuB6OI=
p1E/0qEnCm/ocE3J4+JF5uJJikQ= 4 0 HaEBqtgrZsLiDB5cK7t5k2ftu0IwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 12 8 14 myq+WBB21kPtGTwp2xjQSgDtBI8= tipXqHcnfhbg+EBPGPSQDMjJDdUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 8 4 5 VGg2FxNcplrVH0Oe+zOI6ewcCzU=
qM+s9OaIegpgCtDOXwTLZB8Vn2c= 1 0 55KO+46wjg2U4DkddfXzBuaVYGIwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 5 6 Pl0Pi5UO39VxUjn+QdhRU7t2vW8= DWnl2yLLciW+CKE+cg1OK3g8EtYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 19 11 Pl0Pi5UO39VxUjn+QdhRU7t2vW8=
qQRdUkKEztwNSIel38Xpvi182lg= 1 0 HB5xvt4lWNqiQI5ZzZ5xCyWdMHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 0 4 +NJYKygQ47YxdMPj5P+LzDaTiHw= bJGILUORqSJyVlrt45ijukaZ2U0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 17 17 9EypyKxmtA3MW8/QEjWVja+9eKY=
qgQYKF2z0x8oYZryKRYr1HMPHZM= 1 0 HB5xvt4lWNqiQI5ZzZ5xCyWdMHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= bJGILUORqSJyVlrt45ijukaZ2U0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 11 11 fpTACcSolAEbq8E11aT2M6r+Yx0=
qhZYCjDaISNUjKmjXfTLmRVaGFA= 1 0 SXUrZ3sKDNK7uYJnh4OYA8ekFHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 16 34 16 8Hxq2UnuItJnqGSfZJmFzDfgI7g= HaEBqtgrZsLiDB5cK7t5k2ftu0IwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 9 16 Wo/ZQxbUZcnGODZfwI9B38ZkHA4=
qoecekJbUOrrYWU0P3XgiTHH0Bk= 1 0 oxEzCJ6qDIe5PcKstcjupq1zKUQwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 43 21 14 +QCUSI/mf+jHyNCGUWnLds8L+WE= 9nT0PL4tbQc83imK5AohSjfV+VowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 27 36 40 8Hxq2UnuItJnqGSfZJmFzDfgI7g=
qu42iSqH4RXLNjQf7uGFmm2j8ks= 1 0 9nT0PL4tbQc83imK5AohSjfV+VowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 20 34 31 FsTtVv9a4CS0j2UrFyltC1aHkXk= SXUrZ3sKDNK7uYJnh4OYA8ekFHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 12 28 8 vkTr/TIrlnLLq8XzavGp4vfchOM=
rfSqnPAy014bNwbPkCMmi0K+3K8= 1 0 1hoJsYZcE/+/eDucWflORoPfq08wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 34 0 25 vvtiK9bSU1amiDlGWBbjpPSvBzo= ILJmkZasgDoErw242DjsnmkcEo0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 20 16 33 UKCZgBA3O1IsYFjvXYhBL6Dm4C0=
rkDMd03UGPIiyJcHReSM8oLjP8E= 1 0 qS6E9rQ7eWr/ZvutAXB22isjgoYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 1 3 AwfcgLsiPGwXTUk49pk+RWywQGU= aMcS+guoDmrGofa/WZbdaNNujiYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 7 6 PeeErNAo4JQtjAoFxJxeVrvjU/w=
rowNfFqaLUhJ4g8Z9cr6nVV7JSM= 10 0 TikpbMB9dMa8Tmd0GFp6auZiyyYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 10 7 7 12P+Hjcd81eVI+03LU8yc/ksI8A= Rt4PvQZT9BvXwSrpxvLwhAfmymkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 11 11 10 jjuNpajBiWRx9M31tfpHQ/xqq+4=
rstYK08N30xFxxU8uyzlVx5w1lU= 1 0 mqc7qX41JUkKAIzeTTE1vlgyOO0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= 2STpBGWp/gYgNK4QFqJgX83PoE0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 2 2 BYALnD91xSHAy7o96ZZvySBPnKw=
rwKx3Y8CD0zFc0IOgmKJvKXs1us= 1 0 SXUrZ3sKDNK7uYJnh4OYA8ekFHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 6 14 4 w2+ZRDnIU1J9F3hG8QXtLoDz0+E= ED2Rwa/sJ6e9gkXJUysi0xkrn54wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 1 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA=
rxIQm1BkshPCtQzeK8GsmRQZVy0= 1 0 ED2Rwa/sJ6e9gkXJUysi0xkrn54wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 2 10 40ab3JKm2HlnlxWPa2Co3dj09/U= 0GqNStWnpcmBfZ9gjiVyWF1db+4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 47 32 1cZ08qkYlqP9zPJRxM1Vu69lmu0=
rzFLAr2LJUMgMWEzyqcLDbKHgqI= 1 0 9RngRyD3oPq5HJlFntphkbTBOgUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 9 8 11 a+UCCnzpqtTYzsgDz5HnhKeTRzU= xTANaPh/ZWpTBzF+FtFB1hobLAowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 9 8 Ij2MCgD9dp11OqLLp/Tuy9IKTps=
